FID,ROADWAY,FUNCLASS,BEGIN_POST,END_POST,Shape_Leng,DISTRICT,COUNTYDOT,COUNTY,MNG_DIST,Shape__Length
13408,26711000,08,0,1.795,2895.2919,2,26,Alachua,2,2895.29189188601
13409,75000461,19,0,0.745,1198.1589,5,75,Orange,5,1198.15890101418
13410,27511000,19,0,1.422,2282.9749,2,27,Baker,2,2282.97485666086
13411,27070000,07,3.725,5.583,2990.0369,2,27,Baker,2,2990.03685461356
13412,54050000,07,7.895,18.005,16301.6754,3,54,Jefferson,3,16301.6754477183
13413,75000420,17,0,4.22,6790.2937,5,75,Orange,5,6790.2937411798
13414,75000363,17,0.936,4.108,5114.295,5,75,Orange,5,5114.29500773492
13415,86900127,19,0,0.679,1088.3078,4,86,Broward,4,1088.30784181714
13416,54000006,09,0,5.146,8285.2354,3,54,Jefferson,3,8285.23535522452
13417,26020000,17,2.894,3.25,573.67,2,26,Alachua,2,573.670004965871
13418,86900192,19,0,0.411,660.8123,4,86,Broward,4,660.812255550773
13419,86900038,19,0,0.07,112.8444,4,86,Broward,4,112.844350719916
13420,86550500,17,0.51,1,784.3531,4,86,Broward,4,784.353114818878
13421,93000318,18,0,1.349,2177.0188,4,93,Palm Beach,4,2177.01876143706
13422,75000536,17,0,2.185,3519.0973,5,75,Orange,5,3519.09733574214
13423,75000466,19,0,1.139,1833.4537,5,75,Orange,5,1833.45365632763
13424,27580000,07,0,1.068,1722.1744,2,27,Baker,2,1722.17437486177
13425,27020000,07,0,14.702,23658.7027,2,27,Baker,2,23658.7027399966
13426,54090000,08,0,13.774,22167.691,3,54,Jefferson,3,22167.6909645389
13427,75000425,18,0,1.736,2795.0455,5,75,Orange,5,2795.0455074716
13428,75000367,17,0,1.089,1752.5693,5,75,Orange,5,1752.56933149927
13429,86900004,19,0,0.129,199.003,4,86,Broward,4,199.003004813166
13430,26000075,16,0,2.195,3524.252,2,26,Alachua,2,3524.2520383929
13431,93000300,17,2.054,3.486,2292.6389,4,93,Palm Beach,4,2292.63886602424
13432,75000503,17,0,0.08,132.9658,5,75,Orange,5,132.965804466744
13433,86900104,19,0,1.004,1616.5981,4,86,Broward,4,1616.59810217173
13434,86900294,19,0,0.678,1091.3002,4,86,Broward,4,1091.30015392004
13435,86900213,19,0,0.596,958.79,4,86,Broward,4,958.790033055095
13436,26590000,07,10.409,13.294,4642.9785,2,26,Alachua,2,4642.97849066791
13437,75000382,17,0,0.987,1584.7068,5,75,Orange,5,1584.70678886628
13438,75000314,17,1.86,3.565,2749.86,5,75,Orange,5,2749.85996325928
13439,86900258,19,0,0.251,404.0409,4,86,Broward,4,404.040920043054
13440,53900032,09,0,0.412,663.6274,3,53,Jackson,3,663.627413744113
13441,55000064,16,0.428,0.737,497.8546,3,55,Leon,3,497.854589411186
13442,55000012,17,0,1.818,2923.4072,3,55,Leon,3,2923.40717146344
13443,86900150,19,0,0.498,801.2609,4,86,Broward,4,801.26089523903
13444,86900075,19,0,0.395,635.4837,4,86,Broward,4,635.483679391225
13445,26000193,18,0,1.268,2039.9862,2,26,Alachua,2,2039.98619628093
13446,86900206,19,0,0.824,1326.1096,4,86,Broward,4,1326.10958213829
13447,26510000,17,0,1.776,2857.8677,2,26,Alachua,2,2857.86769199909
13448,86900035,19,0,0.499,810.2938,4,86,Broward,4,810.293759966004
13449,86530500,16,0.75,2.038,2072.149,4,86,Broward,4,2072.14897507752
13450,93000350,18,0,1.329,2140.017,4,93,Palm Beach,4,2140.01695368337
13451,54900004,09,0,1.315,2114.3617,3,54,Jefferson,3,2114.36173854005
13452,55000046,09,0,1.942,3117.2062,3,55,Leon,3,3117.20616213362
13453,86900128,19,0,1.36,2193.7051,4,86,Broward,4,2193.70510810108
13454,86900055,19,0,0.376,609.9808,4,86,Broward,4,609.980837293232
13455,26020000,04,14.67,26.493,19051.5814,2,26,Alachua,2,19051.5813751397
13456,93000274,19,0,1.086,1744.5369,4,93,Palm Beach,4,1744.53691859931
13457,86900022,19,0,1.148,1848.3492,4,86,Broward,4,1848.34924363536
13458,26000083,08,0,7.992,12862.3282,2,26,Alachua,2,12862.3281984461
13459,75000549,18,0,0.868,1402.1546,5,75,Orange,5,1402.15459103781
13460,75000469,19,0.862,1.969,1780.1683,5,75,Orange,5,1780.16826458694
13461,27502000,07,0,3.48,5598.6626,2,27,Baker,2,5598.66261331796
13462,27040000,07,1.355,14.338,20894.1976,2,27,Baker,2,20894.1975763148
13463,54500000,07,0,14.461,23278.2859,3,54,Jefferson,3,23278.2858682792
13464,75000414,17,0,2.051,3298.3784,5,75,Orange,5,3298.37836561467
13465,26000196,18,0,0.876,1409.7199,2,26,Alachua,2,1409.71993977084
13466,53900039,19,1.303,2.3,1606.5813,3,53,Jackson,3,1606.58133821766
13467,55000087,19,0,0.509,809.5784,3,55,Leon,3,809.578368815962
13468,86900172,19,0,0.272,440.4595,4,86,Broward,4,440.459466021666
13469,75000445,18,0,1.374,2214.7681,5,75,Orange,5,2214.76810161321
13470,86900235,19,0,0.736,1184.3546,4,86,Broward,4,1184.35460007897
13471,26554000,17,0,1.088,1758.6444,2,26,Alachua,2,1758.64440813853
13472,75000390,17,0,0.688,1108.2335,5,75,Orange,5,1108.23348900108
13473,75000337,18,0,0.562,894.8057,5,75,Orange,5,894.805663264198
13474,86900266,19,0,0.252,405.5094,4,86,Broward,4,405.509415311348
13475,55000011,19,0,0.8,1285.0695,3,55,Leon,3,1285.06947421473
13476,26000195,18,0,0.371,596.8629,2,26,Alachua,2,596.862939756317
13477,55000044,09,0,2.092,3366.9722,3,55,Leon,3,3366.97221884902
13478,86900151,19,0,0.063,101.5819,4,86,Broward,4,101.581885345978
13479,86900077,19,0,0.254,406.6827,4,86,Broward,4,406.682675445616
13480,53900007,09,0,0.469,756.7509,3,53,Jackson,3,756.750928628076
13481,53900012,19,0,0.298,480.4272,3,53,Jackson,3,480.427153621446
13482,55000065,18,0,1.6,2564.8646,3,55,Leon,3,2564.86460090475
13483,55000017,17,0,1,1629.1932,3,55,Leon,3,1629.19324637546
13484,75000508,18,0,0.861,1386.0585,5,75,Orange,5,1386.05853933362
13485,75000426,19,0,0.437,702.4521,5,75,Orange,5,702.452109303808
13486,86900223,19,0,0.405,650.5739,4,86,Broward,4,650.573911537536
13487,26600000,16,0,2.082,3350.2798,2,26,Alachua,2,3350.27982814202
13488,75000398,17,0,1.458,2347.377,5,75,Orange,5,2347.37695468006
13489,75000353,17,0,1.785,2876.2738,5,75,Orange,5,2876.27375983685
13490,86900267,19,0,0.083,133.2203,4,86,Broward,4,133.220260110956
13491,55000001,08,0,2.5,3985.3441,3,55,Leon,3,3985.34409215249
13492,26130000,06,12.397,17.271,7846.9043,2,26,Alachua,2,7846.90434380523
13493,55000047,09,0,2.192,3534.8943,3,55,Leon,3,3534.89430414475
13494,86900169,19,0,0.627,1006.8047,4,86,Broward,4,1006.80466684859
13495,86900102,19,0,0.507,816.6704,4,86,Broward,4,816.670428358114
13496,26000141,17,0,2.026,3255.5744,2,26,Alachua,2,3255.57441955718
13497,86900199,19,0,1.393,2247.294,4,86,Broward,4,2247.29397934277
13498,75000482,17,0.191,1.264,1728.3858,5,75,Orange,5,1728.3858263475
13499,75000372,17,0,2.659,4250.985,5,75,Orange,5,4250.984989497
13500,75000305,17,1.498,1.885,621.9417,5,75,Orange,5,621.941682192967
13501,93000332,18,0,0.777,1246.7449,4,93,Palm Beach,4,1246.74488831674
13502,26713000,08,0,5.421,8734.9882,2,26,Alachua,2,8734.98815967477
13503,27520000,07,0,5.093,8195.9696,2,27,Baker,2,8195.9695654465
13504,27000019,19,0,0.404,650.8446,2,27,Baker,2,650.844585529238
13505,86900121,19,0,1.302,2096.0613,4,86,Broward,4,2096.06126993181
13506,54001000,01,0,19.487,31358.5591,3,54,Jefferson,3,31358.5590630307
13507,26080000,04,3.673,16.81,21103.5548,2,26,Alachua,2,21103.5547631571
13508,93000259,18,0,1.679,2706.3239,4,93,Palm Beach,4,2706.32392043383
13509,86900009,19,0,0.12,192.9527,4,86,Broward,4,192.952683941833
13510,86512000,14,0,0.504,816.0625,4,86,Broward,4,816.062456621367
13511,75000552,18,0,1.213,1952.7326,5,75,Orange,5,1952.73261656624
13512,75000450,18,0,1.006,1618.6925,5,75,Orange,5,1618.69245178302
13513,86900280,19,0,0.382,614.7603,4,86,Broward,4,614.760326334448
13514,86900218,19,0,0.613,986.3728,4,86,Broward,4,986.372826196293
13515,54060000,07,3.869,9.972,9815.2617,3,54,Jefferson,3,9815.26169725999
13516,75000417,19,0,0.301,483.8341,5,75,Orange,5,483.834133112253
13517,75000358,17,0,0.564,912.4745,5,75,Orange,5,912.474461169615
13518,53900013,09,0,0.585,941.2319,3,53,Jackson,3,941.231867210827
13519,55000066,19,0,0.899,1431.8068,3,55,Leon,3,1431.80681830458
13520,75000507,17,0,1.229,1976.6223,5,75,Orange,5,1976.6223033884
13521,86900116,19,0,0.249,400.42,4,86,Broward,4,400.420001399034
13522,93000287,18,0,0.241,385.993,4,93,Palm Beach,4,385.993014631504
13523,26590000,17,13.294,17.104,6131.4951,2,26,Alachua,2,6131.49505653978
13524,75000407,17,0,0.365,585.6237,5,75,Orange,5,585.623660704397
13525,75000349,17,0,1.296,2065.0086,5,75,Orange,5,2065.00859303478
13526,93000357,18,0,0.482,777.4442,4,93,Palm Beach,4,777.444235922345
13527,54900008,09,0,0.399,650.2097,3,54,Jefferson,3,650.20965034619
13528,27090000,01,0,19.567,31397.7098,2,27,Baker,2,31397.7098430154
13529,86900157,19,0,0.123,198.6753,4,86,Broward,4,198.675310942747
13530,86900070,19,0,0.229,362.7345,4,86,Broward,4,362.734461189892
13531,26130000,06,6.254,11.045,7713.2473,2,26,Alachua,2,7713.2472962365
13532,93000264,19,0,0.605,979.464,4,93,Palm Beach,4,979.463985865999
13533,26530500,07,6.162,8.571,3877.7469,2,26,Alachua,2,3877.74692959583
13534,75000377,18,0,0.522,833.0346,5,75,Orange,5,833.034562409302
13535,86525500,16,0,2.092,3368.9714,4,86,Broward,4,3368.97139027113
13536,93000323,18,0,1.537,2473.52,4,93,Palm Beach,4,2473.51998128551
13537,26719000,17,0,1.009,1612.7026,2,26,Alachua,2,1612.7026413621
13538,75000482,19,0,0.191,307.6287,5,75,Orange,5,307.628672072452
13539,27000004,09,0.004,6.155,9898.0947,2,27,Baker,2,9898.09469861321
13540,54570007,09,0,0.298,483.2,3,54,Jefferson,3,483.200048334779
13541,54000018,09,0,2.972,4784.0946,3,54,Jefferson,3,4784.09459873444
13542,26020000,17,2.404,2.894,789.5249,2,26,Alachua,2,789.5249361226
13543,86900184,19,0,0.684,1100.4583,4,86,Broward,4,1100.45827138309
13544,86900030,19,0,0.293,483.3441,4,86,Broward,4,483.344075281074
13545,26000085,08,0,2.753,4431.8081,2,26,Alachua,2,4431.80812095035
13546,93000257,17,0,0.997,1610.2845,4,93,Palm Beach,4,1610.28447174563
13547,26514000,17,0,1.528,2472.6276,2,26,Alachua,2,2472.62755570201
13548,75000373,17,0,1.555,2501.2161,5,75,Orange,5,2501.21614246482
13549,86526500,16,0,1.165,1876.1696,4,86,Broward,4,1876.16957576024
13550,93000316,18,0,1.734,2790.4845,4,93,Palm Beach,4,2790.48451302169
13551,54573000,08,0,3.33,5358.1469,3,54,Jefferson,3,5358.14689486679
13552,75000483,17,0,1.655,2664.011,5,75,Orange,5,2664.01103033384
13553,27506000,08,0,6.799,10937.3608,2,27,Baker,2,10937.360823775
13554,86900245,19,0,0.121,194.8489,4,86,Broward,4,194.848865194378
13555,54570010,09,0,0.707,1146.2592,3,54,Jefferson,3,1146.25916270094
13556,54000011,09,0,2.234,3600.1159,3,54,Jefferson,3,3600.1159428083
13557,26060000,04,0,29.546,47533.4478,2,26,Alachua,2,47533.4477757064
13558,86900024,19,0,0.25,403.029,4,86,Broward,4,403.029001724055
13559,26000080,19,0,0.85,1367.8208,2,26,Alachua,2,1367.82078422342
13560,93000301,18,0,0.993,1601.2456,4,93,Palm Beach,4,1601.24557322086
13561,86900179,19,0,0.726,1167.8895,4,86,Broward,4,1167.88946240975
13562,75000547,17,0,0.063,101.0862,5,75,Orange,5,101.086202905964
13563,75000480,19,0,0.857,1378.8926,5,75,Orange,5,1378.89264439205
13564,86900288,19,0,0.44,708.7695,4,86,Broward,4,708.769478478544
13565,86900211,19,0,1.175,1891.2801,4,86,Broward,4,1891.2801141851
13566,54505000,09,0,3.367,5406.7517,3,54,Jefferson,3,5406.75171638418
13567,26501000,09,0,1.374,2229.9879,2,26,Alachua,2,2229.98787092639
13568,26005000,16,9.716,14.29,7360.6365,2,26,Alachua,2,7360.636488982
13569,53900022,09,0,0.083,136.0021,3,53,Jackson,3,136.002123409197
13570,55000097,19,0,0.358,576.5483,3,55,Leon,3,576.548348019875
13571,86900171,19,0,0.284,449.9196,4,86,Broward,4,449.91960233069
13572,86900112,19,0,0.199,318.2411,4,86,Broward,4,318.241053488211
13573,93000294,18,0,0.516,829.4715,4,93,Palm Beach,4,829.471521150843
13574,26690000,08,0,3.666,5897.9329,2,26,Alachua,2,5897.93289710838
13575,75000403,17,0,0.939,1510.2325,5,75,Orange,5,1510.23247064459
13576,75000341,17,0,1.938,3119.7628,5,75,Orange,5,3119.7627539272
13577,93000361,18,0,0.519,843.0412,4,93,Palm Beach,4,843.041231584367
13578,26900007,09,0,0.461,741.03,2,26,Alachua,2,741.030024885104
13579,55000064,17,0,0.428,686.1725,3,55,Leon,3,686.172531898108
13580,86900162,19,0,0.297,477.2509,4,86,Broward,4,477.250901478303
13581,86900090,19,0,0.136,220.4151,4,86,Broward,4,220.41506101664
13582,26000194,17,0,1.451,2334.6599,2,26,Alachua,2,2334.6598908839
13583,93000282,16,1.028,1.538,821.0146,4,93,Palm Beach,4,821.014594191844
13584,26520000,07,0.779,6.018,8436.647,2,26,Alachua,2,8436.64703721056
13585,75000374,17,0,1.58,2541.8567,5,75,Orange,5,2541.85669019948
13586,86525501,16,0,0.615,996.8768,4,86,Broward,4,996.876837714507
13587,93000345,18,0,0.641,1004.0768,4,93,Palm Beach,4,1004.07681632612
13588,75000538,14,0,0.12,201.8495,5,75,Orange,5,201.849541942751
13589,75000452,17,0,2.364,3818.1478,5,75,Orange,5,3818.14775215985
13590,27530000,08,5.251,5.764,824.8122,2,27,Baker,2,824.812210724983
13591,27070003,07,0,2.737,4404.6093,2,27,Baker,2,4404.60934359115
13592,86900136,19,0,0.48,772.1416,4,86,Broward,4,772.141596174424
13593,54000019,09,0,5.831,9401.5639,3,54,Jefferson,3,9401.56391890835
13594,26060003,09,0,0.109,170.1855,2,26,Alachua,2,170.185504598799
13595,86900007,19,0,0.295,476.4343,4,86,Broward,4,476.434328080525
13596,26000090,08,0,1.907,3065.9204,2,26,Alachua,2,3065.92038867934
13597,93000308,18,0,0.145,232.7723,4,93,Palm Beach,4,232.772265907387
13598,86900182,19,0,1.057,1701.8388,4,86,Broward,4,1701.83879157766
13599,86900175,19,0,1.05,1689.6043,4,86,Broward,4,1689.60429408574
13600,75000437,16,0,0.6,973.5987,5,75,Orange,5,973.598724013659
13601,86900297,19,0,0.254,409.1384,4,86,Broward,4,409.138393559176
13602,86900242,19,0,1.8,2896.9567,4,86,Broward,4,2896.95669829853
13603,54560000,07,0,9.991,16076.1182,3,54,Jefferson,3,16076.1181765166
13604,75000414,17,2.051,3.476,2291.5994,5,75,Orange,5,2291.59937593587
13605,26000199,17,0,1.441,2319.5369,2,26,Alachua,2,2319.53690267394
13606,86900283,19,0,0.125,201.5984,4,86,Broward,4,201.59838177547
13607,53900010,09,0,0.13,213.5787,3,53,Jackson,3,213.57869034885
13608,55000100,18,0,1.194,1926.7209,3,55,Leon,3,1926.72089381778
13609,86900158,19,0,0.362,583.3039,4,86,Broward,4,583.303946271881
13610,86900078,19,0,0.254,407.9565,4,86,Broward,4,407.956515801862
13611,86900208,19,0,1.537,2476.0675,4,86,Broward,4,2476.06746356462
13612,75000515,17,0,1.08,1737.1738,5,75,Orange,5,1737.17377473144
13613,75000443,18,0,2.151,3459.8935,5,75,Orange,5,3459.89353135299
13614,86900272,19,0,0.525,844.1564,4,86,Broward,4,844.156402011067
13615,86900216,19,0,0.981,1578.1582,4,86,Broward,4,1578.15816193324
13616,54502000,09,0,6.541,10527.0088,3,54,Jefferson,3,10527.0087534412
13617,26250000,16,0,8.043,12915.659,2,26,Alachua,2,12915.6589931961
13618,26005000,14,0,0.291,468.3034,2,26,Alachua,2,468.303404482016
13619,86900274,19,0,0.493,793.5811,4,86,Broward,4,793.581078872613
13620,53900034,09,0,0.209,336.7724,3,53,Jackson,3,336.772429671754
13621,55000092,19,0,0.329,517.395,3,55,Leon,3,517.394975080648
13622,55000022,17,0,0.623,992.1764,3,55,Leon,3,992.176383476332
13623,86900147,19,0,0.17,274.3409,4,86,Broward,4,274.340900899318
13624,86900065,19,0,0.767,1235.1407,4,86,Broward,4,1235.14072489106
13625,86900210,19,0,1.175,1890.304,4,86,Broward,4,1890.30401262322
13626,26553000,17,0,0.246,395.818,2,26,Alachua,2,395.818026565984
13627,75000401,17,0,0.249,399.011,5,75,Orange,5,399.010980305065
13628,75000319,16,0,1.23,1972.9623,5,75,Orange,5,1972.96227646177
13629,86900255,19,0,0.087,140.1232,4,86,Broward,4,140.123239288331
13630,26900011,09,0,0.855,1381.4427,2,26,Alachua,2,1381.44266196025
13631,55000032,17,0,1.677,2695.8204,3,55,Leon,3,2695.82041592763
13632,86900133,19,0,1.67,2686.8969,4,86,Broward,4,2686.89694200292
13633,53900042,09,0,0.913,1471.8038,3,53,Jackson,3,1471.80378748398
13634,26090000,06,0,6.314,10158.7274,2,26,Alachua,2,10158.7274065872
13635,93000268,17,0,1.5,2414.4169,4,93,Palm Beach,4,2414.41690807328
13636,86900049,19,0,0.485,764.8491,4,86,Broward,4,764.849140958199
13637,86536500,17,0,1.834,2946.2662,4,86,Broward,4,2946.26623128278
13638,93000322,18,0,1.028,1655.9332,4,93,Palm Beach,4,1655.93320053341
13639,75000535,17,0,0.238,388.1228,5,75,Orange,5,388.122769171815
13640,75000474,18,0,1.058,1702.7445,5,75,Orange,5,1702.74445418525
13641,27570000,19,1.327,2.315,1603.43,2,27,Baker,2,1603.43003636074
13642,27000001,09,0,5.936,9556.444,2,27,Baker,2,9556.44404118732
13643,54080000,08,0,8.067,12988.4646,3,54,Jefferson,3,12988.4646053285
13644,75000422,19,0,0.961,1545.0329,5,75,Orange,5,1545.03287739408
13645,75000366,17,0,0.779,1256.3942,5,75,Orange,5,1256.39424450974
13646,53900041,09,0,0.697,1150.5568,3,53,Jackson,3,1150.55683116043
13647,26000088,09,0,4.895,7871.4947,2,26,Alachua,2,7871.49466293279
13648,93000300,18,0,2.054,3288.4265,4,93,Palm Beach,4,3288.42650646673
13649,86900174,19,0,0.751,1207.2358,4,86,Broward,4,1207.23578327021
13650,86900114,19,0,0.77,1243.0268,4,86,Broward,4,1243.02683314865
13651,86900292,19,0,0.074,116.9467,4,86,Broward,4,116.94672622271
13652,86900240,19,0,0.781,1256.2143,4,86,Broward,4,1256.21434525341
13653,26590000,16,17.104,18.122,1638.2689,2,26,Alachua,2,1638.26892629779
13654,75000379,18,1.561,1.717,251.0422,5,75,Orange,5,251.042224247756
13655,75000346,17,0,3.203,5162.6933,5,75,Orange,5,5162.69331388879
13656,93000362,18,0,0.442,714.5422,4,93,Palm Beach,4,714.542234878789
13657,55000007,17,0,1.748,2812.6175,3,55,Leon,3,2812.61747344974
13658,53900026,09,0,0.334,539.2827,3,53,Jackson,3,539.282671585201
13659,55000071,18,0,2.585,4153.018,3,55,Leon,3,4153.01795811349
13660,55000019,19,0,0.786,1267.9383,3,55,Leon,3,1267.93827718997
13661,86900143,19,0,0.55,885.8683,4,86,Broward,4,885.868261325333
13662,86900068,19,0,0.167,266.2086,4,86,Broward,4,266.208568097843
13663,26100000,16,0,4.829,7774.9307,2,26,Alachua,2,7774.93066343373
13664,93000296,18,0,2.25,3618.0526,4,93,Palm Beach,4,3618.05262976366
13665,75000481,19,0,0.78,1255.9592,5,75,Orange,5,1255.95924054065
13666,86900039,19,0,0.122,194.7326,4,86,Broward,4,194.732555762677
13667,86523000,18,0.105,0.522,674.742,4,86,Broward,4,674.742026968554
13668,93000327,18,0,0.661,1076.3069,4,93,Palm Beach,4,1076.30694286929
13669,54576000,09,0,2.915,4697.528,3,54,Jefferson,3,4697.52799798183
13670,55000042,18,0.623,1.332,1146.4761,3,55,Leon,3,1146.47613380009
13671,54570016,09,0,0.051,80.91,3,54,Jefferson,3,80.9099657494023
13672,54000009,09,0,9.317,15007.0541,3,54,Jefferson,3,15007.0540751341
13673,26070000,04,0,9.228,14853.4983,2,26,Alachua,2,14853.4983305986
13674,93000262,18,0,2.19,3518.8462,4,93,Palm Beach,4,3518.84618676612
13675,86900011,19,0,0.105,169.1561,4,86,Broward,4,169.156125960831
13676,86512500,14,0,2.008,3231.7111,4,86,Broward,4,3231.71112293928
13677,93000310,18,0,1.632,2625.7135,4,93,Palm Beach,4,2625.71352167707
13678,93090000,14,1.245,1.247,3.222,4,93,Palm Beach,4,3.22201430931742
13679,87160000,07,0,4.751,7630.3948,6,87,Miami-Dade,6,7630.39481799883
13680,73901024,09,0,0.992,1593.2601,5,73,Flagler,5,1593.26006155001
13681,55010000,14,0,9.83,15796.3443,3,55,Leon,3,15796.3443290819
13682,10900008,19,0,0.746,1199.6845,7,10,Hillsborough,7,1199.68445736021
13683,87000009,17,0,3.808,6125.3385,6,87,Miami-Dade,6,6125.33848540144
13684,56550003,08,0,7.098,11442.1217,3,56,Liberty,3,11442.1217142292
13685,55560001,09,0,1.273,2055.1521,3,55,Leon,3,2055.15212931246
13686,86900410,19,0,0.508,817.3552,4,86,Broward,4,817.355201702566
13687,86900314,19,0,0.12,193.0825,4,86,Broward,4,193.082528786546
13688,87000033,17,0,1.664,2673.3072,6,87,Miami-Dade,6,2673.30717501052
13689,87091000,06,0,4.07,6529.221,6,87,Miami-Dade,6,6529.22099213875
13690,55120000,07,0,3.732,6008.95,3,55,Leon,3,6008.94999360407
13691,55000131,17,0,1.424,2278.5505,3,55,Leon,3,2278.55052514323
13692,93140000,04,21.19,26.288,8203.941,4,93,Palm Beach,4,8203.94098055806
13693,93020000,17,5.776,6.784,1622.3691,4,93,Palm Beach,4,1622.36913796674
13694,57000019,17,0.01,2.207,3548.3501,3,57,Okaloosa,3,3548.35011509398
13695,87000043,16,0,1.642,2646.8491,6,87,Miami-Dade,6,2646.84911882172
13696,55522501,17,2.879,6.921,6503.6591,3,55,Leon,3,6503.6591419403
13697,86900369,19,0,0.052,80.6995,4,86,Broward,4,80.6995247856727
13698,93000393,18,0,0.505,815.6534,4,93,Palm Beach,4,815.653374554058
13699,55070000,09,0.059,0.744,1103.2195,3,55,Leon,3,1103.21947206245
13700,75000034,14,0,2.469,3974.3615,5,75,Orange,5,3974.36147139161
13701,56580006,09,0,0.668,1075.9081,3,56,Liberty,3,1075.9081187019
13702,73964000,09,0,0.255,410.6727,5,73,Flagler,5,410.672742501833
13703,73901105,09,0,0.112,179.6824,5,73,Flagler,5,179.682438415833
13704,61000035,09,0,4.407,7090.3969,3,61,Washington,3,7090.39691117049
13705,10740000,19,2.909,3.323,665.3442,7,10,Hillsborough,7,665.344198714119
13706,93110001,04,0.962,18.181,27710.5106,4,93,Palm Beach,4,27710.5105510294
13707,93005000,14,0,2.78,4475.5492,4,93,Palm Beach,4,4475.54924882162
13708,93000377,18,0,0.704,1126.7091,4,93,Palm Beach,4,1126.70913159421
13709,10900027,19,0,0.154,247.3968,7,10,Hillsborough,7,247.396803872047
13710,87000017,19,1.017,1.522,808.6874,6,87,Miami-Dade,6,808.687357517767
13711,86900358,19,0,0.46,717.2099,4,86,Broward,4,717.209898059492
13712,56512005,09,0,0.123,198.3167,3,56,Liberty,3,198.316705404194
13713,73957000,09,0,0.187,299.4554,5,73,Flagler,5,299.455420285372
13714,73901045,09,0,0.426,690.1826,5,73,Flagler,5,690.182640642006
